product_id,text_score,temporal_score,is_anomaly,five_star_pct,burst_ratio,total_reviews,daily_mean,daily_max,hype_score,risk_level
B01C8ENZNY,0.5375,0.5349,1,0.0,0.0,3,3.0,3,42.91,Medium
B01C8JW8GO,0.361,0.3838,0,0.5,0.0,2,2.0,2,34.68,Medium
B01C8Y3KCA,0.4354,0.0645,0,0.0,0.0,1,1.0,1,21.85,Low
B01C90H91Q,0.9582,-0.0,0,1.0,0.0,1,1.0,1,53.12,Medium
B01C93C5BC,0.46365,0.2953,0,0.5,0.0,2,2.0,2,36.2,Medium
B01C93GTQY,0.5297,0.0645,0,0.0,0.0,1,1.0,1,26.09,Low
B01C9D9I76,0.3625,-0.0,0,1.0,0.0,1,1.0,1,26.31,Low
B01C9EIQI2,0.311,0.0645,0,0.0,0.0,1,1.0,1,16.25,Low
B01CAVA43O,0.3013,-0.0,0,1.0,0.0,1,1.0,1,23.56,Low
B01CBANZKI,0.28017142857142857,0.5812,1,0.4286,0.0,7,7.0,7,37.24,Medium
B01CBH20F2,0.42165,0.3838,0,0.5,0.0,2,2.0,2,37.41,Medium
B01CBU562S,0.2758,-0.0,0,1.0,0.0,1,1.0,1,22.41,Low
B01CBUKH6I,0.8067,-0.0,0,1.0,0.0,1,1.0,1,46.3,Medium
B01CC0C3ZK,0.377525,0.4841,1,0.25,0.0,4,4.0,4,36.43,Medium
B01CC0EYXE,0.38115,0.2961,0,0.5,0.0,2,2.0,2,32.52,Medium
B01CC0HSQE,0.6209,-0.0,0,1.0,0.0,1,1.0,1,37.94,Medium
B01CC17PSO,0.154,-0.0,0,1.0,0.0,1,1.0,1,16.93,Low
B01CC8DO4G,0.1244,0.0645,0,0.0,0.0,1,1.0,1,7.86,Low
B01CDEJ1H8,0.5415416666666667,0.7727,1,0.8333,0.0,12,12.0,12,59.75,Medium
B01CDHJQFC,0.4587,-0.0,0,1.0,0.0,1,1.0,1,30.64,Low
B01CDP7B56,0.2261,0.0645,0,0.0,0.0,1,1.0,1,12.43,Low
B01CDVFPXU,0.5099,0.4996,1,0.5,0.0,6,6.0,6,45.43,Medium
B01CE23EEA,0.49662727272727275,0.7128,1,0.6364,0.0,11,11.0,11,53.66,Medium
B01CE32AV2,0.9709,0.0645,0,0.0,0.0,1,1.0,1,45.95,Medium
B01CE6RT2O,0.4211,-0.0,0,1.0,0.0,1,1.0,1,28.95,Low
B01CEA3AIM,0.7223,0.0645,0,0.0,0.0,1,1.0,1,34.76,Medium
B01CEBOM7Y,0.41805000000000003,0.3838,0,0.5,0.0,2,2.0,2,37.25,Medium
B01CETS6RI,0.3287,0.0645,0,0.0,0.0,1,1.0,1,17.05,Low
B01CF2W436,0.551625,0.6295,1,0.5,0.0,8,8.0,8,51.86,Medium
B01CF3GDDM,0.3083,0.0645,0,0.0,0.0,1,1.0,1,16.13,Low
B01CF3I4BQ,0.1818,0.0645,0,0.0,0.0,1,1.0,1,10.44,Low
B01CF3QJ9A,0.4544,0.0645,0,0.0,0.0,1,1.0,1,22.71,Low
B01CF4371W,0.3854,-0.0,0,1.0,0.0,1,1.0,1,27.34,Low
B01CGBWVHA,0.2268,0.0645,0,0.0,0.0,1,1.0,1,12.46,Low
B01CGU4T2G,0.39525,0.49,1,0.0,0.0,2,2.0,2,34.94,Medium
B01CGU6K5K,0.8236,0.0645,0,0.0,0.0,1,1.0,1,39.32,Medium
B01CGY5K16,0.3064,0.2291,0,1.0,0.0,2,2.0,2,31.81,Low
B01CH2F67A,0.616,-0.0,0,1.0,0.0,1,1.0,1,37.72,Medium
B01CH2LAAC,0.3574,-0.0,0,1.0,0.0,1,1.0,1,26.08,Low
B01CHCUA58,0.3054,0.4857,1,0.0,0.0,2,2.0,2,30.74,Low
B01CHCUBIY,0.4527,0.0645,0,0.0,0.0,1,1.0,1,22.63,Low
B01CHCUM6K,0.131,-0.0,0,1.0,0.0,1,1.0,1,15.9,Low
B01CI2IQJO,0.4683,-0.0,0,1.0,0.0,1,1.0,1,31.07,Low
B01CI3KZX8,0.4175,0.0645,0,0.0,0.0,1,1.0,1,21.04,Low
B01CICUARK,0.5809,-0.0,0,1.0,0.0,1,1.0,1,36.14,Medium
B01CIDIVJS,0.9386,0.0645,0,0.0,0.0,1,1.0,1,44.49,Medium
B01CILAD64,0.4367,-0.0,0,1.0,0.0,1,1.0,1,29.65,Low
B01CILZXWI,0.3718888888888889,0.6869,1,0.8889,0.0,9,9.0,9,49.67,Medium
B01CIMK5E8,0.8539,-0.0,0,1.0,0.0,1,1.0,1,48.43,Medium
B01CINHBB2,0.4326,0.2291,0,1.0,0.0,2,2.0,2,37.49,Medium
B01CJ9QPOE,0.4088,0.5492,1,0.8,0.0,5,5.0,5,45.62,Medium
B01CK8ORXU,0.7988999999999999,0.2961,0,0.5,0.0,2,2.0,2,51.31,Medium
B01CKJJ6W6,0.334,-0.0,0,1.0,0.0,1,1.0,1,25.03,Low
B01CKKCQ6S,0.8525,-0.0,0,1.0,0.0,1,1.0,1,48.36,Medium
B01CKW44XY,0.6839,0.0645,0,0.0,0.0,1,1.0,1,33.03,Medium
B01CL6LGFS,0.2846,0.7338,1,0.7,0.0,10,10.0,10,45.49,Medium
B01CL9FXJU,0.2076,0.0645,0,0.0,0.0,1,1.0,1,11.6,Low
B01CLI1H4G,0.5007,-0.0,0,1.0,0.0,1,1.0,1,32.53,Medium
B01CLYSON2,0.5474,0.5019,1,0.75,0.0,4,4.0,4,49.7,Medium
B01CM0IJ58,0.59265,0.3838,0,0.5,0.0,2,2.0,2,45.1,Medium
B01CM1CQMO,0.1809,-0.0,0,1.0,0.0,1,1.0,1,18.14,Low
B01CMA1EH8,0.4025,-0.0,0,1.0,0.0,1,1.0,1,28.11,Low
B01CN07VZG,0.6717,-0.0,0,1.0,0.0,1,1.0,1,40.23,Medium
B01CN68R80,0.5558333333333333,0.4136,1,0.6667,0.0,3,3.0,3,46.16,Medium
B01CN6JY82,0.4071,-0.0,0,1.0,0.0,1,1.0,1,28.32,Low
B01CNMH1O0,0.7563,-0.0,0,1.0,0.0,1,1.0,1,44.03,Medium
B01CNON07K,0.4350333333333333,0.4627,1,0.3333,0.0,3,3.0,3,39.1,Medium
B01CNP2LGK,0.1741,-0.0,0,1.0,0.0,1,1.0,1,17.83,Low
B01CNQINDY,0.5288777777777778,0.637,1,0.7778,0.0,9,9.0,9,53.87,Medium
B01CO5NOMY,0.51795,0.3838,0,0.5,0.0,2,2.0,2,41.74,Medium
B01CO73OIQ,0.5476,0.0645,0,0.0,0.0,1,1.0,1,26.9,Low
B01COCJBJC,0.8422,0.0645,0,0.0,0.0,1,1.0,1,40.16,Medium
B01COCZND0,0.3768,0.0645,0,0.0,0.0,1,1.0,1,19.21,Low
B01COD3ETY,0.4505,0.3332,0,0.5,0.0,2,2.0,2,36.93,Medium
B01COD9MPY,0.5175,0.5042,1,0.0,0.0,2,2.0,2,40.93,Medium
B01COEL7GK,0.2574,-0.0,0,1.0,0.0,1,1.0,1,21.58,Low
B01COKKKHQ,0.5426,0.0645,0,0.0,0.0,1,1.0,1,26.67,Low
B01CPS73CM,0.5542,-0.0,0,1.0,0.0,1,1.0,1,34.94,Medium
B01CPU9U3U,0.3413,0.0645,0,0.0,0.0,1,1.0,1,17.62,Low
B01CQAVKVY,0.53355,0.2291,0,1.0,0.0,2,2.0,2,42.03,Medium
B01CQNZT18,0.13665,0.5042,1,0.0,0.0,2,2.0,2,23.8,Low
B01CQSGSH2,0.9828,0.0645,0,0.0,0.0,1,1.0,1,46.48,Medium
B01CRIJOB8,0.2397,-0.0,0,1.0,0.0,1,1.0,1,20.79,Low
B01CRSWZAU,0.4532769230769231,0.8279,1,0.8462,0.0,13,13.0,13,57.84,Medium
B01CRV0E78,0.5905,0.4857,1,0.0,0.0,2,2.0,2,43.57,Medium
B01CS3OWBY,0.306,0.3838,0,0.5,0.0,2,2.0,2,32.2,Medium
B01CS66ORQ,0.7334,0.2953,0,0.5,0.0,2,2.0,2,48.34,Medium
B01CS6UYIQ,0.3481,-0.0,0,1.0,0.0,1,1.0,1,25.66,Low
B01CS8NWXS,0.3339,0.3332,0,0.5,0.0,2,2.0,2,31.69,Low
B01CSDHWXY,0.30774999999999997,0.5285,1,0.0,0.0,2,2.0,2,32.35,Medium
B01CSRSH5M,0.3956,0.0645,0,0.0,0.0,1,1.0,1,20.06,Low
B01CTAGSCM,0.4627,0.2291,0,1.0,0.0,2,2.0,2,38.84,Medium
B01CTBENPA,0.9648,-0.0,0,1.0,0.0,1,1.0,1,53.42,Medium
B01CTBOGO8,0.7534,-0.0,0,1.0,0.0,1,1.0,1,43.9,Medium
B01CTBOHGK,0.5214,-0.0,0,1.0,0.0,1,1.0,1,33.46,Medium
B01CTBOLSE,0.2555,-0.0,0,1.0,0.0,1,1.0,1,21.5,Low
B01CTEMEVW,0.3666,-0.0,0,1.0,0.0,1,1.0,1,26.5,Low
B01CTQC9J2,0.3650318181818182,0.9685,1,0.2727,0.0,22,22.0,22,53.05,Medium
B01CTWGBD6,0.3875,0.0645,0,0.0,0.0,1,1.0,1,19.7,Low
B01CUOS23K,0.382,-0.0,0,1.0,0.0,1,1.0,1,27.19,Low
B01CUOYMLG,0.3018,0.0645,0,0.0,0.0,1,1.0,1,15.84,Low
B01CUPHRQM,0.6246333333333333,0.419,1,0.6667,0.0,3,3.0,3,49.44,Medium
B01CUPMPZA,0.4819,-0.0,0,1.0,0.0,1,1.0,1,31.69,Low
B01CUPMQZE,0.2249,-0.0,0,1.0,0.0,1,1.0,1,20.12,Low
B01CURV62G,0.58485,0.2291,0,1.0,0.0,2,2.0,2,44.34,Medium
B01CUSBH3I,0.4741,-0.0,0,1.0,0.0,1,1.0,1,31.33,Low
B01CUYHSXA,0.6247,-0.0,0,1.0,0.0,1,1.0,1,38.11,Medium
B01CV0I7D8,0.35135,0.4857,1,0.0,0.0,2,2.0,2,32.81,Medium
B01CV597NM,0.443,-0.0,0,1.0,0.0,1,1.0,1,29.94,Low
B01CVQALFE,0.6022375,0.5975,1,0.75,0.0,8,8.0,8,55.51,Medium
B01CXBRR18,0.363,-0.0,0,1.0,0.0,1,1.0,1,26.33,Low
B01CY840AQ,0.943,-0.0,0,1.0,0.0,1,1.0,1,52.43,Medium
B01CYTUXHO,0.6014625,0.6908,1,0.25,0.0,8,8.0,8,53.74,Medium
B01CYYU9B4,0.75035,0.2291,0,1.0,0.0,2,2.0,2,51.78,Medium
B01CZ6PBW8,0.2552,-0.0,0,1.0,0.0,1,1.0,1,21.48,Low
B01CZNI0KG,0.49565000000000003,0.44,1,0.5,0.0,4,4.0,4,42.7,Medium
B01CZY0LKW,0.56575,0.4331,1,0.75,0.0,4,4.0,4,48.12,Medium
B01D0FYC3M,0.3116,0.0645,0,0.0,0.0,1,1.0,1,16.28,Low
B01D0I2UL0,0.675,-0.0,0,1.0,0.0,1,1.0,1,40.38,Medium
B01D0IEYPK,0.3867,-0.0,0,1.0,0.0,1,1.0,1,27.4,Low
B01D0KKNYO,0.4173,-0.0,0,1.0,0.0,1,1.0,1,28.78,Low
B01D0VLCXE,0.3644,0.5275,1,0.25,0.0,4,4.0,4,37.36,Medium
B01D0Y9148,0.4312,0.0645,0,0.0,0.0,1,1.0,1,21.66,Low
B01D1D41N4,0.8178,-0.0,0,1.0,0.0,1,1.0,1,46.8,Medium
B01D1DQWQS,0.37923333333333337,0.4422,1,0.3333,0.0,3,3.0,3,35.88,Medium
B01D1SQYDO,0.3368,-0.0,0,1.0,0.0,1,1.0,1,25.16,Low
B01D1ST2LU,0.6591,0.2291,0,1.0,0.0,2,2.0,2,47.68,Medium
B01D20QD9Q,0.6590499999999999,0.4857,1,0.0,0.0,2,2.0,2,46.66,Medium
B01D2EE4O8,0.3084,-0.0,0,1.0,0.0,1,1.0,1,23.88,Low
B01D2HNO9G,0.51075,0.2953,0,0.5,0.0,2,2.0,2,38.32,Medium
B01D2IO4BC,0.41174,0.6269,1,1.0,0.0,5,5.0,5,50.47,Medium
B01D2IXB20,0.5246999999999999,0.6881,1,0.7,0.0,10,10.0,10,54.69,Medium
B01D2LJFIQ,0.7053,-0.0,0,1.0,0.0,1,1.0,1,41.74,Medium
B01D2YAQJ0,0.4137,0.0645,0,0.0,0.0,1,1.0,1,20.87,Low
B01D3ID4W6,0.7616,-0.0,0,1.0,0.0,1,1.0,1,44.27,Medium
B01D3RH9SW,0.2047,-0.0,0,1.0,0.0,1,1.0,1,19.21,Low
B01D3T6JJU,0.55025,0.3838,0,0.5,0.0,2,2.0,2,43.19,Medium
B01D3ZN51O,0.6677,-0.0,0,1.0,0.0,1,1.0,1,40.05,Medium
B01D464SY0,0.7357,0.456,1,0.6667,0.0,3,3.0,3,55.73,Medium
B01D4BYTCG,0.5247,-0.0,0,1.0,0.0,1,1.0,1,33.61,Medium
B01D4EFHUQ,0.36229999999999996,0.4756,1,0.4,0.0,5,5.0,5,36.95,Medium
B01D568LRO,0.2574,0.0645,0,0.0,0.0,1,1.0,1,13.84,Low
B01D5HEJEC,0.4376,-0.0,0,1.0,0.0,1,1.0,1,29.69,Low
B01D5IZ4P4,0.5636666666666666,0.4641,1,1.0,0.0,3,3.0,3,51.61,Medium
B01D5NFDMI,0.158,-0.0,0,1.0,0.0,1,1.0,1,17.11,Low
B01D5NLIL8,0.5912999999999999,0.44,1,0.5,0.0,4,4.0,4,47.01,Medium
B01D5S4MRU,0.5323,0.0645,0,0.0,0.0,1,1.0,1,26.21,Low
B01D606DNI,0.599,-0.0,0,1.0,0.0,1,1.0,1,36.96,Medium
B01D63OZ58,0.7471,-0.0,0,1.0,0.0,1,1.0,1,43.62,Medium
B01D6AQV7G,0.34383333333333327,0.4646,1,0.3333,0.0,3,3.0,3,35.07,Medium
B01D6O4Y12,0.3647,0.4714,1,0.8,0.0,5,5.0,5,40.91,Medium
B01D6P902O,0.4483,-0.0,0,1.0,0.0,1,1.0,1,30.17,Low
B01D6YHM52,0.4499,-0.0,0,1.0,0.0,1,1.0,1,30.25,Low
B01D700HZC,0.67065,0.2291,0,1.0,0.0,2,2.0,2,48.2,Medium
B01D7V5NV4,0.3788,-0.0,0,1.0,0.0,1,1.0,1,27.05,Low
B01D82L0H8,0.7646,0.0645,0,0.0,0.0,1,1.0,1,36.66,Medium
B01D87FGV4,0.5644,0.5042,1,0.0,0.0,2,2.0,2,43.04,Medium
B01D8BVBWS,0.6623,-0.0,0,1.0,0.0,1,1.0,1,39.8,Medium
B01D8DY20O,0.6487499999999999,0.2953,0,0.5,0.0,2,2.0,2,44.53,Medium
B01D8K1P3O,0.5233,-0.0,0,1.0,0.0,1,1.0,1,33.55,Medium
B01D8OLMTW,0.9806,0.0645,0,0.0,0.0,1,1.0,1,46.38,Medium
B01D8OQJJK,0.1936,-0.0,0,1.0,0.0,1,1.0,1,18.71,Low
B01D910HCW,0.7487,-0.0,0,1.0,0.0,1,1.0,1,43.69,Medium
B01D9GKDBW,0.1664,-0.0,0,1.0,0.0,1,1.0,1,17.49,Low
B01D9K4HME,0.55305,0.2953,0,0.5,0.0,2,2.0,2,40.22,Medium
B01DA1PBMC,0.1025,0.0645,0,0.0,0.0,1,1.0,1,6.87,Low
B01DA6YNM6,0.9855,0.0645,0,0.0,0.0,1,1.0,1,46.6,Medium
B01DA7UUGI,0.9189,-0.0,0,1.0,0.0,1,1.0,1,51.35,Medium
B01DA8TP2M,0.5599,0.0645,0,0.0,0.0,1,1.0,1,27.45,Low
B01DAL3LSI,0.47300000000000003,0.456,1,0.6667,0.0,3,3.0,3,43.91,Medium
B01DAVLNII,0.7272,-0.0,0,1.0,0.0,1,1.0,1,42.72,Medium
B01DAXWIT4,0.6542,-0.0,0,1.0,0.0,1,1.0,1,39.44,Medium
B01DB0POLK,0.9125,-0.0,0,1.0,0.0,1,1.0,1,51.06,Medium
B01DBKZSU2,0.3091,-0.0,0,1.0,0.0,1,1.0,1,23.91,Low
B01DBSKV8I,0.8786,-0.0,0,1.0,0.0,1,1.0,1,49.54,Medium
B01DCJMVGG,0.3783,0.0645,0,0.0,0.0,1,1.0,1,19.28,Low
B01DCK1ABC,0.55605,0.2961,0,0.5,0.0,2,2.0,2,40.39,Medium
B01DCKCF9S,0.1686,-0.0,0,1.0,0.0,1,1.0,1,17.59,Low
B01DCZ02U2,0.8492,-0.0,0,1.0,0.0,1,1.0,1,48.21,Medium
B01DD1NOZU,0.44898421052631576,0.8893,1,0.4211,0.0,19,19.0,19,55.54,Medium
B01DD3JXYE,0.8485,-0.0,0,1.0,0.0,1,1.0,1,48.18,Medium
B01DD84FUQ,0.0855,-0.0,0,1.0,0.0,1,1.0,1,13.85,Low
B01DDA2UJW,0.4086,-0.0,0,1.0,0.0,1,1.0,1,28.39,Low
B01DDLA0LG,0.2477,0.0645,0,0.0,0.0,1,1.0,1,13.4,Low
B01DE5NRY8,0.30445,0.2291,0,1.0,0.0,2,2.0,2,31.72,Low
B01DE5OI9Q,0.47745,0.2291,0,1.0,0.0,2,2.0,2,39.5,Medium
B01DEC9MOU,0.4176,0.0645,0,0.0,0.0,1,1.0,1,21.05,Low
B01DEDYWD0,0.41095000000000004,0.2291,0,1.0,0.0,2,2.0,2,36.51,Medium
B01DEP5YNU,0.8489,0.0645,0,0.0,0.0,1,1.0,1,40.46,Medium
B01DFJTF9Y,0.6971,-0.0,0,1.0,0.0,1,1.0,1,41.37,Medium
B01DFN6U1G,0.1603,0.0645,0,0.0,0.0,1,1.0,1,9.47,Low
B01DFQ15KE,0.7941,-0.0,0,1.0,0.0,1,1.0,1,45.73,Medium
B01DG5QV5S,0.4874,0.5607,1,0.0,0.0,4,4.0,4,41.56,Medium
B01DGWYQCG,0.6541,0.4868,1,0.6667,0.0,6,6.0,6,53.14,Medium
B01DI5M0XI,0.5253,0.0645,0,0.0,0.0,1,1.0,1,25.9,Low
B01DI5M2LS,0.43965,0.2291,0,1.0,0.0,2,2.0,2,37.8,Medium
B01DI7CO1E,0.4977,0.0645,0,0.0,0.0,1,1.0,1,24.65,Low
B01DIIBQGW,0.3707,0.0645,0,0.0,0.0,1,1.0,1,18.94,Low
B01DIQBXRQ,0.2971,-0.0,0,1.0,0.0,1,1.0,1,23.37,Low
B01DISEDP8,0.3621,0.5135,1,0.25,0.0,4,4.0,4,36.77,Medium
B01DIV3WOI,0.6057,-0.0,0,1.0,0.0,1,1.0,1,37.26,Medium
B01DJIECBC,0.3343,0.0645,0,0.0,0.0,1,1.0,1,17.3,Low
B01DJNIZD8,0.30365,0.2291,0,1.0,0.0,2,2.0,2,31.68,Low
B01DJOQQBU,0.4767,0.2953,0,0.5,0.0,2,2.0,2,36.79,Medium
B01DK9FD0E,0.25753333333333334,0.3924,1,0.6667,0.0,3,3.0,3,31.99,Low
B01DKQO7YK,0.9313,0.0645,0,0.0,0.0,1,1.0,1,44.17,Medium
B01DKWCLP6,0.571,-0.0,0,1.0,0.0,1,1.0,1,35.7,Medium
B01DL4XUAS,0.2928,-0.0,0,1.0,0.0,1,1.0,1,23.18,Low
B01DL9AJPM,0.58495,0.2291,0,1.0,0.0,2,2.0,2,44.34,Medium
B01DL9K0LK,0.4869833333333333,0.5095,1,0.8333,0.0,6,6.0,6,48.08,Medium
B01DM261K0,0.5406,-0.0,0,1.0,0.0,1,1.0,1,34.33,Medium
B01DMU1B2U,0.33275,0.2961,0,0.5,0.0,2,2.0,2,30.34,Low
B01DN076PA,0.9582,-0.0,0,1.0,0.0,1,1.0,1,53.12,Medium
B01DN6K390,0.4793,0.8279,1,0.4667,0.0,15,15.0,15,55.21,Medium
B01DNB4BW0,0.2556,0.2291,0,1.0,0.0,2,2.0,2,29.52,Low
B01DNM6P00,0.8178,-0.0,0,1.0,0.0,1,1.0,1,46.8,Medium
B01DNQFR2S,0.6475,-0.0,0,1.0,0.0,1,1.0,1,39.14,Medium
B01DNS19J6,0.4127,-0.0,0,1.0,0.0,1,1.0,1,28.57,Low
B01DNS649G,0.48633333333333334,0.3924,1,0.6667,0.0,3,3.0,3,42.29,Medium
B01DO680RQ,0.9582,0.0645,0,0.0,0.0,1,1.0,1,45.38,Medium
B01DOBD5IA,0.6746,-0.0,0,1.0,0.0,1,1.0,1,40.36,Medium
B01DOQT85Y,0.3324,0.0645,0,0.0,0.0,1,1.0,1,17.22,Low
B01DOVXRJC,0.53566,0.4673,1,0.6,0.0,5,5.0,5,46.46,Medium
B01DOWRN3M,0.7078,-0.0,0,1.0,0.0,1,1.0,1,41.85,Medium
B01DP8QD22,0.6814181818181818,0.7703,1,0.8182,0.0,11,11.0,11,65.81,High
B01DPGOSQM,0.34495,0.4857,1,0.0,0.0,2,2.0,2,32.52,Medium
B01DPH34XY,0.2405,0.0645,0,0.0,0.0,1,1.0,1,13.08,Low
B01DPWMUZW,0.3624,-0.0,0,1.0,0.0,1,1.0,1,26.31,Low
B01DQ24X7Y,0.5517,0.49,1,0.0,0.0,2,2.0,2,41.98,Medium
B01DQ9ZQLY,0.5959,-0.0,0,1.0,0.0,1,1.0,1,36.82,Medium
B01DQRHXPI,0.52855,0.2961,0,0.5,0.0,2,2.0,2,39.15,Medium
B01DRCAQXS,0.4081,-0.0,0,1.0,0.0,1,1.0,1,28.36,Low
B01DRF5130,0.4524,-0.0,0,1.0,0.0,1,1.0,1,30.36,Low
B01DRH86GW,0.3245,0.3838,0,0.5,0.0,2,2.0,2,33.04,Medium
B01DSOC5PC,0.6982,0.0645,0,0.0,0.0,1,1.0,1,33.68,Medium
B01DSRWUKY,0.58,-0.0,0,1.0,0.0,1,1.0,1,36.1,Medium
B01DTFTPF8,0.2227,-0.0,0,1.0,0.0,1,1.0,1,20.02,Low
B01DTFTPNK,0.4707,0.2291,0,1.0,0.0,2,2.0,2,39.2,Medium
B01DTGKMMM,0.5974,-0.0,0,1.0,0.0,1,1.0,1,36.88,Medium
B01DTGKMN6,0.6134,-0.0,0,1.0,0.0,1,1.0,1,37.6,Medium
B01DTI4ZSM,0.3255,-0.0,0,1.0,0.0,1,1.0,1,24.65,Low
B01DTL360C,0.3464,0.0645,0,0.0,0.0,1,1.0,1,17.85,Low
B01DTL5TE8,0.7845,-0.0,0,1.0,0.0,1,1.0,1,45.3,Medium
B01DTSDMYK,0.5678,-0.0,0,1.0,0.0,1,1.0,1,35.55,Medium
B01DTSDO5W,0.5613,0.4641,1,1.0,0.0,3,3.0,3,51.5,Medium
B01DTSZU6S,0.4561,0.0645,0,0.0,0.0,1,1.0,1,22.78,Low
B01DTYDLYA,0.2702,0.0645,0,0.0,0.0,1,1.0,1,14.42,Low
B01DU031AM,0.50485,0.2961,0,0.5,0.0,2,2.0,2,38.08,Medium
B01DU15Z3C,0.7010799999999999,0.5492,1,0.8,0.0,5,5.0,5,58.77,Medium
B01DU3BQ2E,0.5660000000000001,0.2953,0,0.5,0.0,2,2.0,2,40.81,Medium
B01DU97Q8Q,0.4999,-0.0,0,1.0,0.0,1,1.0,1,32.5,Medium
B01DUALP00,0.469,-0.0,0,1.0,0.0,1,1.0,1,31.1,Low
B01DUC1PW6,0.4791666666666667,0.4641,1,1.0,0.0,3,3.0,3,47.81,Medium
B01DUKRCXE,0.2135,-0.0,0,1.0,0.0,1,1.0,1,19.61,Low
B01DUQT3T4,0.6675,0.4641,1,1.0,0.0,3,3.0,3,56.28,Medium
B01DUTCB04,0.1171,-0.0,0,1.0,0.0,1,1.0,1,15.27,Low
B01DUXR8KS,0.3115,-0.0,0,1.0,0.0,1,1.0,1,24.02,Low
B01DUXRTAW,0.5262,-0.0,0,1.0,0.0,1,1.0,1,33.68,Medium
B01DUXRYJS,0.5234,0.5042,1,0.0,0.0,2,2.0,2,41.2,Medium
B01DUXSBLI,0.403,-0.0,0,1.0,0.0,1,1.0,1,28.14,Low
B01DUYNJL4,0.45396000000000003,0.9815,1,0.8,0.0,35,35.0,35,62.78,Medium
B01DVH07YM,0.18235,0.3332,0,0.5,0.0,2,2.0,2,24.87,Low
B01DVQZXZ6,0.5724,0.0645,0,0.0,0.0,1,1.0,1,28.02,Low
B01DVU2ZQW,0.482275,0.4457,1,0.5,0.0,4,4.0,4,42.3,Medium
B01DVWLA5W,0.7205,-0.0,0,1.0,0.0,1,1.0,1,42.42,Medium
B01DW9NI04,0.2481,-0.0,0,1.0,0.0,1,1.0,1,21.16,Low
B01DWPR75U,0.9307,0.0645,0,0.0,0.0,1,1.0,1,44.14,Medium
B01DWY0SMA,0.39495,0.49,1,0.0,0.0,2,2.0,2,34.92,Medium
B01DX5Z1LG,0.2274,-0.0,0,1.0,0.0,1,1.0,1,20.23,Low
B01DX9HUP2,0.488225,0.623,1,0.5,0.0,8,8.0,8,48.78,Medium
B01DXN94AC,0.6074,-0.0,0,1.0,0.0,1,1.0,1,37.33,Medium
B01DXT1D7I,0.1771,0.0645,0,0.0,0.0,1,1.0,1,10.23,Low
B01DXXL8KQ,0.4785,0.0645,0,0.0,0.0,1,1.0,1,23.79,Low
B01DY8KOM8,0.3258,-0.0,0,1.0,0.0,1,1.0,1,24.66,Low
B01DY8MADE,0.9008,-0.0,0,1.0,0.0,1,1.0,1,50.54,Medium
B01DYC8P98,0.4457,-0.0,0,1.0,0.0,1,1.0,1,30.06,Low
B01DYNQW74,0.5677,-0.0,0,1.0,0.0,1,1.0,1,35.55,Medium
B01DYRR31E,0.3907,0.4349,1,0.3333,0.0,3,3.0,3,36.14,Medium
B01DYRVLR6,0.3867,-0.0,0,1.0,0.0,1,1.0,1,27.4,Low
B01DYT2TIO,0.8404,-0.0,0,1.0,0.0,1,1.0,1,47.82,Medium
B01DYXAFIQ,0.2887,-0.0,0,1.0,0.0,1,1.0,1,22.99,Low
B01DYXQQ70,0.370875,0.5059,1,0.25,0.0,4,4.0,4,36.9,Medium
B01DYXQQA2,0.3657,0.0645,0,0.0,0.0,1,1.0,1,18.71,Low
B01DYXQQAC,0.6604,0.4457,1,0.5,0.0,4,4.0,4,50.32,Medium
B01DYXQQB6,0.3557,0.3838,0,0.5,0.0,2,2.0,2,34.44,Medium
B01DYXQQBQ,0.5284583333333334,0.7873,1,0.5,0.0,12,12.0,12,56.34,Medium
B01DYY7PX8,0.4049,-0.0,0,1.0,0.0,1,1.0,1,28.22,Low
B01DZAAFLU,0.5736,-0.0,0,1.0,0.0,1,1.0,1,35.81,Medium
B01DZRRY6C,0.3767,-0.0,0,1.0,0.0,1,1.0,1,26.95,Low
B01DZVAU9G,0.2653,0.4857,1,0.0,0.0,2,2.0,2,28.94,Low
B01DZZ4W0K,0.4895,0.2291,0,1.0,0.0,2,2.0,2,40.05,Medium
B01E0C1XEK,0.9885,0.0645,0,0.0,0.0,1,1.0,1,46.74,Medium
B01E0JTUYS,0.6539,-0.0,0,1.0,0.0,1,1.0,1,39.43,Medium
B01E16HINK,0.1684,0.0645,0,0.0,0.0,1,1.0,1,9.84,Low
B01E1HHP50,0.4629,-0.0,0,1.0,0.0,1,1.0,1,30.83,Low
B01E1IL258,0.4237,-0.0,0,1.0,0.0,1,1.0,1,29.07,Low
B01E1SJTYE,0.3602,0.0645,0,0.0,0.0,1,1.0,1,18.47,Low
B01E1SLMIA,0.2754,-0.0,0,1.0,0.0,1,1.0,1,22.39,Low
B01E1SLP6Y,0.6695,0.2291,0,1.0,0.0,2,2.0,2,48.15,Medium
B01E1SW0XG,0.411375,0.4358,1,0.75,0.0,4,4.0,4,41.26,Medium
B01E21CEXS,0.63815,0.5042,1,0.0,0.0,2,2.0,2,46.36,Medium
B01E2Y9CQC,0.44635,0.5474,1,1.0,0.0,4,4.0,4,49.24,Medium
B01E3BGTQU,0.446225,0.5011,1,0.5,0.0,4,4.0,4,42.62,Medium
B01E3C1PTA,0.3374,-0.0,0,1.0,0.0,1,1.0,1,25.18,Low
